business_name,rating,review
Tattu London,5.0,"Had an amazing dining experience! The food was absolutely delicious, and the atmosphere was warm and inviting. The highlight of our visit was the exceptional customer service provided by Lin—so attentive, friendly, and professional. Highly recommend this place for a great meal and wonderful hospitality"
Tattu London,3.0,"Lunch set menu is good value, but nothing special. Restaurant was very quiet which is sometimes unavoidable but this means service should have been exceptional, but wasn't. Felt more cafe than stylish Restaurant as portrayed on social media. And birthday although acknowledged on entry the special desert was forgotten. When you don't drink alcohol you expect food to be top notch"
Tattu London,5.0,"I visited it once and everything was amazing.

We tried the following:

Wagyu Beef Dumpling
Lobster and Scallop Toast
Emperor’s Duck Breast
Spicy Egg Noodles
Kung Po King Prawns

Great flavors, beautifully presented dishes, a relaxing atmosphere, and excellent staff.

I would definitely choose it again.

Follow me for more on Insta @sofis_food_passport & TikTok @sofis_food.passport"
Tattu London,5.0,"Great place!

Went for a birthday celebration and had a lovely time. The food was excellent and the decor and atmosphere was great.

It was busy and the service was hard to get their attention at times, but it was good when we were able to. It is pricey, but it’s central London, so to be expected.

Would definitely go back."
Tattu London,5.0,"This has to be one of my favourites restaurants in the world.
The service, the food and the prices were outstanding.
I was so amazed by paying only £38 for this amazing food, the place is so lovely. Couldn't believe it. 10/10"
Tattu London,5.0,"Went for a family dinner and it was lovely.
Food is good, service is excellent and the atmosphere is beautiful.
Zsanett was an excellent waitress, kind and professional.
Dani was also really nice.
We definitely recommend!"
Tattu London,5.0,"Amazing experience.
We ordered the 3 course meal (+2 side dishes), and everything was delicious. The presentation was marvelous and the service provided by Ahmed was perfect.
Recomended!"
Tattu London,5.0,Absolutely incredible. The food was unbelievable and the service was impressive. Every cocktail I had was amazing. The outside bar is really cute and all the views from the restaurant are impressive
Tattu London,5.0,"An Amazing Experience at Tattu London!
We accidentally booked a table at the Manchester location instead of London, but the team was incredibly kind and accommodating in resolving the mix-up. Despite the Christmas Eve rush, they ensured we had a wonderful evening.
The food was absolutely fantastic—refined flavors and beautifully presented. The dragon cocktail was a delightful surprise: unique, delicious, and a real treat. The interior was absolutely stunning, with an elegant and modern design that created the perfect atmosphere for a special evening.
A special thanks to Lin, who made our evening even more special with her friendliness and excellent service. Highly recommend for anyone who loves great food, unique drinks, and exceptional service in a breathtaking setting. We’ll definitely be back!"
Tattu London,5.0,"We came here to celebrate our first wedding anniversary - we couldn't have asked for a nicer night. The food and service both were incredible - Our waitress Lin was fantastic, she sent us a complimentary dessert to help us celebrate and she gave us some brilliant recommendations - the Shanghai black cod and caramel soy aged beef were our favourites. We went for the Taste of Tattu set menu and the portions were huge - we couldn't even finish it all. Would highly recommend"
Tattu London,5.0,"Gorgeous restaurant,  excellent service, and excellent food. We particularly enjoyed the squid started, the steaks, and the desserts! Huge thanks to Raul and the team for the little birthday surprise! <3"
Tattu London,5.0,"Came as a walk in - reception team was sooooo welcoming I lived for the girlsssss 💖 thank you to Bernadetta, Dora, Kia and Aysha for making our birthday celebration amazing!
Thank you to Amed and Dennis for the splendid recommendations!"
